Outlet_Id,Outlet Name,Outlet Class,Outlet Type,Employee_Code,Employee_Name,Warehouse Code,Warehouse Name
4076,نعيم مجلع,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4097,ماركت ابو الليل,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4099,ماركت يزيد,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4103,ماركت مروان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4116,الحبيب المصطفي,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4172,ابناء هشام عبد الوارث,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4173,ادم هايبر,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4189,ميان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4195,ماركت الحمامصي,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4215,الوصيه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4220,احمد فرج-احمد قلقوله-مصطفي قلقوله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4235,الصفا,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4238,الشريف ماركت,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4247,بشره خير,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4266,البحيري/حماده و مصطفي /رمضان البحيري,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4276,الشام,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4280,افنان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4285,ابو ريتاج حمزه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4287,مولانا,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4289,النجوم,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4303,البان المزارع,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4313,ابو محمود,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4314,الملكه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4319,هاني الشريف,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4330,بقاله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4377,ابو تريكه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4380,المعتصم,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4385,المهندس,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4401,الثوره,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4421,الخبر,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4423,المصطفي ماركت,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4438,الامام العربي,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4450,اولاد رمضان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4456,توشكي,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4462,ابناء سالم,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4464,ال البيت,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4467,حمزه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4485,بقاله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4490,بقاله الميدان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4495,عباد الرحمن,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4505,الاسطوره,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4509,البركه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4753,عمر,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4919,المدينة المنورة,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4929,مكه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4934,زاد ماركت,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4945,كارفور,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4958,ما شاء الله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4977,مصطفى القاضى,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4984,الياسمين,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
4997,العميد,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5001,نجمه الميدان,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5003,المحطه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5017,المعتصم بالله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5032,ام النور,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5084,هايبر مالك,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5095,اسواق الرحمه,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5098,جنه ماركت,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5101,احباب الله,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5127,الفجاله 2,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5129,اسلام,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
5145,المحمدي,تجزئه- بقالة,تجزئه,7,Osama,39145,DB 7
3,ابو حسن السورى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
10,ارزاق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
93,ماركت الاستاذ,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
107,اسواق البركة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
116,محمد هويدى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
132,السعدي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
150,السعداني,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
157,ابوسمرة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
165,المدينة المنورة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
181,ماركت الخيال,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
206,حازم حازم,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
208,كارفود,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
214,العوادلي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
218,ماركت بلح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
232,هادي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
241,رزق البنات,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
244,عباد الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
258,ماركت رزق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
259,ماركت زاد الخير,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
268,الفريده,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
286,اسواق الخير,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
314,خالد احمد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
321,ماركت ابونافع,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
323,ماركت الحرمين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
353,ماركت ابو حماد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
355,ابو كرسيع,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
388,بقالة اية,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
401,انوار مكه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
405,ماركت نور الايمان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
406,هايبر مصر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
434,المصري,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
446,ماركت البركة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
460,اسواق الصباحي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
472,ماركت الأماني,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
528,هايبر الريفي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
532,ماركت مصر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
549,ماركت الجوهرة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
563,ماركت آدم,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
565,ماركت الحرمين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
571,ماركت أبو يونس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
614,ابوهلال,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
632,محمد الشيخ,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
633,عباد الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
682,حسن عبد السلام,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
686,لاشين ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
699,فايز سعد احمد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
707,السيد سليمان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
709,عاصم فاروق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
742,حمزة ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
745,رمضان عبد الحميد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
755,محمد عبد الرسول,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
819,بقاله أم جمال,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
884,هايبر صالح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
889,ثابت   فتوح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
906,عطاره سوق البلد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
953,سيدتى  ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
959,ابراهيم  عميش,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
984,ميني ماركت اسعد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
989,ماركت ا/أحمد حسن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
994,خالد  جمال,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1011,احمد  شعبان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1037,ماركت حلا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1075,هايبر الزهراء,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1093,بقاله اولاد مصطفى فرج,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1099,الدولية 2- سفاجا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1103,ماركت شيبرد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1105,بيت الملكة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1108,سوبر ماركت اول السواح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1128,الطاحونة ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1137,س.م اولاد عبيد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1151,المصطفي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1154,ماركت فيرينا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1182,القطرى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1194,س.م اولاد الفنجرى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1202,البرديسى السلام,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1255,البيومي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1265,المروه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1282,ماركت أيمن الجزار,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1283,دريم ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1286,ماركت النصر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1289,الطيب ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1293,الصفوه العالميه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1324,الجنتل,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1325,سوبر ماركت الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1338,المحمدي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1347,الهدي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1372,السهاجي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1400,حورس ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1403,سان جورج,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1408,سوبر ماركت روعه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1480,س م الحمد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1483,دعاء الوالدين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1489,العائله,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1493,س م ابو مازن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1494,محمود محيسن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1495,س م مكه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1506,اشطه ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1564,العربي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1579,تيسر سالم,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1580,أسواق مكة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1581,مستحضرات تجميل جنه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1595,اسامة منتصر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1708,العمدماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1710,الغنيمي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1721,سفن دايز,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1722,ماركت السوق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1724,ماركت ابن البلد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1728,جنى ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1741,الرحاب,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1771,مودي ياسين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1772,اوشين الصفا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1778,ماركت ابوصالح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1793,ماركت درش,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1801,ماروسكا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1818,ماركت ابوغاليه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1848,عسل,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1853,نسر البريه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1854,ماركت  نور  الاسلام,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1890,بقالة عمرو  كشك,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1899,المصطفى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1900,ماركت الفيروز,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1901,ماركت  الالبان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1925,ماركت  الجزيرة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1929,المتوكل على الله,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1933,ماركت  أبو  يوسف,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1961,ابو يوسف,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1963,النور والهدي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1967,ماركت الايمان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
1983,ماركت العبد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2026,ماركت محمود عبد الغنى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2056,الأوائل,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2057,ماركت عبدالله حسين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2069,ماركت بابا حماده,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2094,اسواق شرق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2102,هايبر التوحيد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2136,ماركت الحياة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2173,حمودي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2231,مارادونا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2250,أولاد شاكر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2254,ماركت ابو عبدالله,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2270,ابو ايتن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2298,السلام ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2326,ماركت السكعان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2360,ماركت فخري,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2395,الجمعيه التعاونية,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2438,الحرمين ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2448,ماركت احمد السني,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2469,حسن البرعي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2489,كيمو ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2508,ماركت خير بلدنا الصف,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2554,المصطفي ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2577,ماركت سما,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2612,بقالة البركة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2623,ماركت انس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2650,عزيزه عزت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2660,ماركت مكة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2676,سوق الصحابه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2684,القدس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2693,ماركت الميرى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2711,ماركت الريس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2717,المصرى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2731,الشيخ فاروق,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2747,ماركت المصطفى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2754,ماركت باسم وعمرو,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2758,ماركت الريان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2786,ابن البلد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2818,الشيخ خالد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2836,ماركت المصطفى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2846,الفردوس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2919,بقاله 6 اكتوبر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2931,ماركت عباد الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2938,المحبه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2979,ماركت لطفى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
2985,ماركت الحياه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3110,فتافيت السكر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3123,ماركت البركة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3125,ماركت السيد شطيحى,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3140,التقوى ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3161,المختار,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3170,عباد الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3192,سوق ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3220,ماركت ابو فارس المنشاوي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3230,الصادق الامين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3238,ماركت أبو أحمد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3241,ام يوسف,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3321,ريتاج ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3359,بيت الجملة,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3364,الاسيوطي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3383,الهواري,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3404,ماركت البنان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3414,العزيز,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3435,ماركت ال خضر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3446,الكنك,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3516,أسواق الرضا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3587,فيلوباتير,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3628,اسواق العطار,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3637,ابو راشد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3668,ابو مازن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3807,السويسى ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3841,مصطفى ناصر(ماركت التحرير),تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3870,س م شهد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3884,عبدالرحمن احمد(ماركت التوحيد),تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3898,ماركت الحافظ,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3903,ماركت محروس,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3907,اسواق الهدايا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3922,ماركت جنه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3972,الحمد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3976,اسواق الخير ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3982,ام النور ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
3994,الفرسان ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4006,ماركت عجاج,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4011,اسواق الحرمين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4023,ماركت زيزينيا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4029,الجمعية التعاونية ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4031,اعازة ماركت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4045,ماركت مصطفي القاضي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4050,ماركت خير زمان,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4051,هايبر اولاد مهران,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4053,ماركت عباد الرحمن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4073,س م رفاعي عبد النعيم,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4080,ماركت ناصر,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4089,ماركت ابو يحيي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4107,ماركت ابو مينا,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4109,مركز الاغذية,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4133,خير زمان-اكرامي و محمود,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4150,كريم-عبد المحسن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4151,حبيبه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4153,Carrefour,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4166,هايبر ماركت نصار,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4175,الشيخ طه العربي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4176,المحبه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4190,خاتم المرسلين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4200,هايبر الخطيب,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4214,الصفا و المروه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4228,سحائب الخير,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4233,ابو المحمدي-مكه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4250,الجزيري,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4257,اسواق الحرمين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4275,مكه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4279,مكه-علي حافظ ابراهيم,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4295,محمود جاد,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4331,السماح,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4332,هريدي,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4340,مكه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4350,الحرمين,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4357,الياقوت,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4383,البن-محمود بن,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4384,سما,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4396,القاعود,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4402,العسكري,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4404,كارفور,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4447,ابو عبد اللاه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
4458,الشونه,تجزئه- بقالة,تجزئه,11,Rep 13,14856,DB 1
